Unnamed: 0,Video_File,Duration,Scene_Cuts,Mean_Frame_Duration,Frame_Duration_Std,Min_Frame_Duration,Max_Frame_Duration,Volume_Range,Avg_Motion_Magnitude,Avg_Vector_Count,Animated_Text,Emoji_Count,Speech_Detected_AST,Video_ID,TikTok_URL,Username,ID,URL,Date,Package,Pouch,Nic_Level,Brand_ZYN,Brand_Velo,Brand_Pablo,Brand_Iceberg,Brand_Other,Music_x,ONP_use,Flavors_fruit,Flavors_Ice,Flavors_Other,Tobacco,Vapes,Alcohol,Marjiana,Misinformation,VT_Lifestyle,VT_Entertaining,VT_Marketing,VT_Anti_ONP,VT_Quit_with_ONP,VT_ONP_Sport,VT_Instructional,VT_Trying_to_Quit_ONPs,VT_ONP_News,VT_Other,Foreign_language,human_subjects,ethnic_minority,child_adoles,YA,Influencer,Nic_Level_mg_1,Nic_Level_mg_2,Use_More_than_two_pouches_1,Use_More_than_two_pouches_2,Positive,Negative,Neutral,Flavors,Substance,Loop,Siberia,Killa,Epok,Brands,Location,Followers_New,Following_New,Friends_New,Total_Likes_New,Total_Videos_New,Views_New,Likes_New,Comments_New,Saves_New,Shares_New,new_stats,FOLLOWERS,VIEWS,Music_y,Captions,
272,@zyngod69_video_7146762658065206574.mp4,11.4,0,33.3333333333333,0.0,33.3333333333333,33.3333333333333,0.7278745,0.19860531,25077.9413489736,1,0,0,7146762658065206574,https://www.tiktok.com/zyngod69/video/7146762658065206574,zyngod69,2015,https://www.tiktok.com/@zyngod69/video/7146762658065206574,23-Sep-2022 07:09PM,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,zyngod69,6.0,6.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,US,3980.0,2225.0,90.0,227400.0,31.0,85800.0,13200.0,257.0,902.0,289.0,1.0,3980.0,85800.0,,,
273,@valiip7_video_7265271470891240736.mp4,9.379002,3,33.3333333333333,0.0,33.3333333333333,33.3333333333333,1.8029501,2.1653903,137612.875,1,0,0,7265271470891240736,https://www.tiktok.com/valiip7/video/7265271470891240736,valiip7,55,https://www.tiktok.com/@valiip7/video/7265271470891240736,09-Aug-2023 03:43AM,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,valiip7,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,AT,43000.0,337.0,120.0,1000000.0,96.0,371000.0,56800.0,136.0,3862.0,911.0,1.0,43000.0,371000.0,,,
274,@blackflagoutdoors_video_7247754528362073387.mp4,5.0625,2,20.8333333333333,0.0,20.8333333333333,20.8333333333333,1.9746037,0.16824801,24044.305785124,1,0,0,7247754528362073387,https://www.tiktok.com/blackflagoutdoors/video/7247754528362073387,blackflagoutdoors,466,https://www.tiktok.com/@blackflagoutdoors/video/7247754528362073387,22-Jun-2023 10:49PM,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,blackflagoutdoors,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,US,115100.0,471.0,441.0,1900000.0,1911.0,4186.0,51.0,0.0,5.0,4.0,1.0,115100.0,4186.0,,,
275,@therealskalk91_video_7267160871074270496.mp4,11.749002,0,33.4283000949668,7.105427357601E-15,33.4283000949668,33.4283000949668,1.280303,1.8012416,162732.291428571,1,0,1,7267160871074270496,https://www.tiktok.com/therealskalk91/video/7267160871074270496,therealskalk91,14,https://www.tiktok.com/@therealskalk91/video/7267160871074270496,14-Aug-2023 05:55AM,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,therealskalk91,,,,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,NO,2732.0,709.0,162.0,36100.0,209.0,5005.0,159.0,7.0,15.0,23.0,1.0,2732.0,5005.0,,,
276,@ewert69_video_7170395819785342214.mp4,58.628934,5,36.9693148381673,0.0,36.9693148381673,36.9693148381673,1.2919214,3.0151913,263245.499684543,1,0,1,7170395819785342214,https://www.tiktok.com/ewert69/video/7170395819785342214,ewert69,1660,https://www.tiktok.com/@ewert69/video/7170395819785342214,26-Nov-2022 10:37AM,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,ewert69,20.0,20.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,SE,2916.0,9509.0,184.0,168000.0,65.0,13800.0,1406.0,17.0,133.0,117.0,1.0,2916.0,13800.0,,,
277,@dagens_macka_video_7184416962972503301.mp4,26.6,5,33.3333333333333,7.105427357601E-15,33.3333333333333,33.3333333333333,2.170587,0.60484666,58089.3801756587,1,0,0,7184416962972503301,,,1475,https://www.tiktok.com/@dagens_macka/video/7184416962972503301,03-Jan-2023 05:27AM,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,dagens_macka,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE,17100.0,42.0,18.0,510000.0,1101.0,32900.0,506.0,2.0,23.0,84.0,1.0,17100.0,32900.0,,,
278,@juliiaemmaa_video_7139433488129740038.mp4,10.2,3,33.3333333333333,0.0,33.3333333333333,33.3333333333333,2.017335,13.171612,488930.570491803,1,0,0,7139433488129740038,https://www.tiktok.com/juliiaemmaa/video/7139433488129740038,juliiaemmaa,2177,https://www.tiktok.com/@juliiaemmaa/video/7139433488129740038,04-Sep-2022 01:08AM,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,juliiaemmaa,,,,,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,SE,3405.0,636.0,199.0,13400.0,134.0,14000.0,344.0,7.0,30.0,34.0,1.0,3405.0,14000.0,,,
279,@meestervlogger_video_7143994910365027589.mp4,8.266667,2,33.3333333333333,1.4210854715202E-14,33.3333333333333,33.3333333333333,3.4634666,0.42497724,70435.0728744939,1,0,0,7143994910365027589,https://www.tiktok.com/meestervlogger/video/7143994910365027589,meestervlogger,2087,https://www.tiktok.com/@meestervlogger/video/7143994910365027589,16-Sep-2022 08:08AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,meestervlogger,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NL,140200.0,318.0,192.0,5800000.0,420.0,933000.0,51500.0,514.0,2460.0,613.0,1.0,140200.0,933000.0,,,
280,@realmikeybets_video_7199678735413431595.mp4,22.36,0,16.6791044776119,3.5527136788005E-15,16.6791044776119,16.6791044776119,1.9444573,0.38902912,61547.6572068708,1,0,0,7199678735413431595,https://www.tiktok.com/realmikeybets/video/7199678735413431595,realmikeybets,1280,https://www.tiktok.com/@realmikeybets/video/7199678735413431595,13-Feb-2023 08:31AM,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,realmikeybets,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,US,3362.0,564.0,82.0,323900.0,320.0,6078.0,164.0,5.0,6.0,202.0,1.0,3362.0,6078.0,,,
281,@fatalma_video_7251636472019799323.mp4,27.666667,0,33.3333333333333,7.105427357601E-15,33.3333333333333,33.3333333333333,1.14592,1.7050793,190857.137515078,1,0,1,7251636472019799323,https://www.tiktok.com/fatalma/video/7251636472019799323,fatalma,386,https://www.tiktok.com/@fatalma/video/7251636472019799323,03-Jul-2023 09:53AM,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,fatalma,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE,436700.0,1136.0,372.0,28300000.0,5543.0,73100.0,1347.0,12.0,50.0,18.0,1.0,436700.0,73100.0,,,
282,@leonlisoe_video_7158532474241420550.mp4,17.6,5,33.3333333333333,0.0,33.3333333333333,33.3333333333333,1.4339387,3.381221,204386.643263757,1,0,1,7158532474241420550,https://www.tiktok.com/leonlisoe/video/7158532474241420550,leonlisoe,1797,https://www.tiktok.com/@leonlisoe/video/7158532474241420550,25-Oct-2022 12:22PM,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,leonlisoe,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,NO,,,,,,,,,,,0.0,2077.0,1206.0,,,
283,@baccercanman_video_7198466747459161390.mp4,27.366667,3,33.3333333333333,7.105427357601E-15,33.3333333333333,33.3333333333333,2.1886277,0.9342399,89184.8170731707,1,0,0,7198466747459161390,https://www.tiktok.com/baccercanman/video/7198466747459161390,baccercanman,1296,https://www.tiktok.com/@baccercanman/video/7198466747459161390,10-Feb-2023 02:10AM,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,baccercanman,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,US,93100.0,450.0,93.0,1500000.0,307.0,2696.0,102.0,6.0,7.0,18.0,1.0,93100.0,2696.0,,,
284,@amyag215_video_7240265898953674027.mp4,22.966667,2,33.3333333333333,7.105427357601E-15,33.3333333333333,33.3333333333333,1.1441969,2.5250692,253672.893895349,1,0,1,7240265898953674027,https://www.tiktok.com/amyag215/video/7240265898953674027,amyag215,603,https://www.tiktok.com/@amyag215/video/7240265898953674027,02-Jun-2023 06:29PM,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,amyag215,6.0,6.0,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,US,138.0,398.0,45.0,2277.0,119.0,1039.0,10.0,0.0,0.0,1.0,1.0,138.0,1039.0,,,
285,@zyngod69_video_7147117705924070698.mp4,15.033333,2,33.3333333333333,7.105427357601E-15,33.3333333333333,33.3333333333333,0.6310469,0.21045594,23359.5533333333,1,0,0,7147117705924070698,https://www.tiktok.com/zyngod69/video/7147117705924070698,zyngod69,2011,https://www.tiktok.com/@zyngod69/video/7147117705924070698,24-Sep-2022 06:07PM,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,zyngod69,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,US,3980.0,2225.0,90.0,227400.0,31.0,75100.0,10600.0,131.0,596.0,90.0,1.0,3980.0,75100.0,,,
286,@glc164_video_7145859059630066950.mp4,8.033333,0,33.3333333333333,7.105427357601E-15,33.3333333333333,33.3333333333333,2.099659,8.919357,444246.37916666700,1,0,0,7145859059630066950,https://www.tiktok.com/glc164/video/7145859059630066950,glc164,2051,https://www.tiktok.com/@glc164/video/7145859059630066950,21-Sep-2022 08:42AM,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,glc164,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AT,18200.0,358.0,21.0,2200000.0,251.0,5800000.0,732400.0,5696.0,132927.0,39300.0,1.0,18200.0,5800000.0,,,
287,@adrianfloren_video_7161463756168400134.mp4,49.1,16,33.3333333333333,7.105427357601E-15,33.3333333333333,33.3333333333333,2.2316895,0.88699126,66184.8736413044,1,0,1,7161463756168400134,https://www.tiktok.com/adrianfloren/video/7161463756168400134,adrianfloren,1753,https://www.tiktok.com/@adrianfloren/video/7161463756168400134,02-Nov-2022 09:56AM,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,adrianfloren,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,SE,39400.0,210.0,126.0,458600.0,98.0,63300.0,5541.0,51.0,228.0,23.0,1.0,39400.0,63300.0,,,
288,@un777ucky_video_7168371153147268394.mp4,54.383333,5,16.6666666666667,3.5527136788005E-15,16.6666666666667,16.6666666666667,0.5574789,0.27626258,45131.0217657879,1,0,1,7168371153147268394,https://www.tiktok.com/un777ucky/video/7168371153147268394,un777ucky,1678,https://www.tiktok.com/@un777ucky/video/7168371153147268394,20-Nov-2022 11:41PM,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,un777ucky,3.0,3.0,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,US,812.0,488.0,102.0,30000.0,288.0,27000.0,461.0,30.0,23.0,14.0,1.0,812.0,27000.0,,,
289,@mattcepedaa_video_7253949672094453034.mp4,7.533333,0,33.3333333333333,7.105427357601E-15,33.3333333333333,33.3333333333333,1.5194454,7.5029535,446397.391111111,1,0,1,7253949672094453034,https://www.tiktok.com/mattcepedaa/video/7253949672094453034,mattcepedaa,340,https://www.tiktok.com/@mattcepedaa/video/7253949672094453034,09-Jul-2023 03:29PM,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mattcepedaa,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,US,368.0,324.0,41.0,34000.0,9.0,486500.0,19900.0,177.0,914.0,596.0,1.0,368.0,486500.0,,,
290,@staysmokeless_video_7192735543455780101.mp4,14.1,5,33.3333333333333,7.105427357601E-15,33.3333333333333,33.3333333333333,1.9094303,3.9810004,399088.208530806,1,0,1,7192735543455780101,https://www.tiktok.com/staysmokeless/video/7192735543455780101,staysmokeless,1361,https://www.tiktok.com/@staysmokeless/video/7192735543455780101,25-Jan-2023 03:27PM,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,staysmokeless,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,GB,4151.0,0.0,0.0,186600.0,29.0,12800.0,140.0,4.0,13.0,18.0,1.0,4151.0,12800.0,,,
291,@robertderosa22_video_7192374841293556993.mp4,7.007007,2,33.3667000333667,7.105427357601E-15,33.3667000333667,33.3667000333667,1.0396147,2.4599307,191088.133971292,0,0,1,7192374841293556993,https://www.tiktok.com/robertderosa22/video/7192374841293556993,robertderosa22,1367,https://www.tiktok.com/@robertderosa22/video/7192374841293556993,24-Jan-2023 04:08PM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,robertderosa22,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AU,7732.0,8763.0,5292.0,147300.0,192.0,7818.0,371.0,4.0,5.0,43.0,1.0,7732.0,7818.0,,,
292,@un777ucky_video_7221835480252419374.mp4,22.8,0,33.3333333333333,0.0,33.3333333333333,33.3333333333333,1.2556963,0.46730375,95552.9194729136,1,0,0,7221835480252419374,https://www.tiktok.com/un777ucky/video/7221835480252419374,un777ucky,918,https://www.tiktok.com/@un777ucky/video/7221835480252419374,14-Apr-2023 02:30AM,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,un777ucky,3.0,3.0,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,US,812.0,488.0,102.0,30000.0,288.0,2007.0,30.0,4.0,3.0,1.0,1.0,812.0,2007.0,,,
293,@janosik00_video_7166184655694122246.mp4,57.167007,12,33.3333333333333,7.105427357601E-15,33.3333333333333,33.3333333333333,1.182781,1.1168716,146368.594515753,1,0,1,7166184655694122246,https://www.tiktok.com/janosik00/video/7166184655694122246,janosik00,1704,https://www.tiktok.com/@janosik00/video/7166184655694122246,15-Nov-2022 02:16AM,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,janosik00,200.0,200.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,GB,4623.0,143.0,34.0,392300.0,152.0,1750.0,59.0,4.0,3.0,0.0,1.0,4623.0,1750.0,,,
294,@zeitimbild_video_7215995862210612486.mp4,37.568005,9,40.0,0.0,40.0,40.0,0.5115286,0.86754346,89640.2473347548,1,0,1,7215995862210612486,https://www.tiktok.com/zeitimbild/video/7215995862210612486,zeitimbild,1030,https://www.tiktok.com/@zeitimbild/video/7215995862210612486,29-Mar-2023 08:49AM,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,zeitimbild,,,,,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,AT,473600.0,17.0,11.0,24500000.0,1086.0,512800.0,55200.0,1312.0,4595.0,5262.0,1.0,473600.0,512800.0,,,
295,@joe.ster_video_7250830707528846634.mp4,28.536009,0,33.3667000333667,7.105427357601E-15,33.3667000333667,33.3667000333667,2.5264564,2.7560315,272650.694379391,1,0,0,7250830707528846634,https://www.tiktok.com/joe.ster/video/7250830707528846634,joe.ster,402,https://www.tiktok.com/@joe.ster/video/7250830707528846634,01-Jul-2023 05:46AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,joe.ster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,@mrottfly666_video_7187505059993832710.mp4,20.966667,6,33.3333333333333,7.105427357601E-15,33.3333333333333,33.3333333333333,1.1482048,0.83708686,53869.5589171975,0,0,0,7187505059993832710,https://www.tiktok.com/mrottfly666/video/7187505059993832710,mrottfly666,1429,https://www.tiktok.com/@mrottfly666/video/7187505059993832710,11-Jan-2023 01:10PM,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,mrottfly666,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DE,4470.0,3482.0,242.0,149400.0,116.0,4294.0,677.0,22.0,30.0,6.0,1.0,4470.0,4294.0,,,
297,@gofri_7_video_7203459812712090886.mp4,6.666667,0,33.3333333333333,7.105427357601E-15,33.3333333333333,33.3333333333333,1.7274151,0.16996582,20782.0552763819,0,0,0,7203459812712090886,,,1237,https://www.tiktok.com/@gofri_7/video/7203459812712090886,23-Feb-2023 01:03PM,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,gofri_7,,,,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,HU,5021.0,1986.0,123.0,212700.0,387.0,23600.0,1572.0,14.0,128.0,58.0,1.0,5021.0,23600.0,,,
298,@nicolas_kaiser_video_7206391689483668741.mp4,10.0,3,33.3333333333333,0.0,33.3333333333333,33.3333333333333,2.001967,0.79709524,137017.926421405,1,0,0,7206391689483668741,,,1186,https://www.tiktok.com/@nicolas_kaiser/video/7206391689483668741,03-Mar-2023 10:40AM,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,nicolas_kaiser,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DK,74200.0,124.0,70.0,1400000.0,240.0,91000.0,6154.0,262.0,584.0,745.0,1.0,74200.0,91000.0,,,
299,@semisauced_video_7213482011107921194.mp4,26.887007,11,33.3333333333333,7.105427357601E-15,33.3333333333333,33.3333333333333,1.7251353,0.4814704,86183.6844720497,1,0,1,7213482011107921194,https://www.tiktok.com/semisauced/video/7213482011107921194,semisauced,1076,https://www.tiktok.com/@semisauced/video/7213482011107921194,22-Mar-2023 02:14PM,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,semisauced,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,US,506700.0,196.0,132.0,29800000.0,349.0,3000000.0,194900.0,3107.0,10338.0,24000.0,1.0,506700.0,3000000.0,,,
300,@docfrankhere_video_7167928355973729582.mp4,59.033333,0,33.3333333333333,7.105427357601E-15,33.3333333333333,33.3333333333333,1.9183857,1.0502726,112857.808474576,1,0,1,7167928355973729582,https://www.tiktok.com/docfrankhere/video/7167928355973729582,docfrankhere,1681,https://www.tiktok.com/@docfrankhere/video/7167928355973729582,19-Nov-2022 07:03PM,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,docfrankhere,3.0,3.0,,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,US,498500.0,1776.0,443.0,20600000.0,4334.0,5100000.0,91600.0,1428.0,8147.0,7433.0,1.0,498500.0,5100000.0,,,
301,@elliektv_video_7267525098330918176.mp4,19.232925,0,33.3913043478261,0.0,33.3913043478261,33.3913043478261,0.70624685,0.6866253,126816.282229965,0,0,1,7267525098330918176,https://www.tiktok.com/elliektv/video/7267525098330918176,elliektv,8,https://www.tiktok.com/@elliektv/video/7267525098330918176,15-Aug-2023 05:29AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,elliektv,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO,16000.0,318.0,93.0,335900.0,760.0,9418.0,175.0,16.0,6.0,1.0,1.0,16000.0,9418.0,,,
302,@baccercanman_video_7228917664045911338.mp4,22.730998,0,34.4827586206897,0.0,34.4827586206897,34.4827586206897,1.9783723,1.2838169,79847.1872146119,1,0,0,7228917664045911338,https://www.tiktok.com/baccercanman/video/7228917664045911338,baccercanman,799,https://www.tiktok.com/@baccercanman/video/7228917664045911338,03-May-2023 04:33AM,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,baccercanman,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,US,93100.0,450.0,93.0,1500000.0,307.0,5434.0,159.0,1.0,12.0,54.0,1.0,93100.0,5434.0,,,
303,@amar.pkc_video_7149222402491157765.mp4,7.433333,0,33.3333333333333,7.105427357601E-15,33.3333333333333,33.3333333333333,3.9846902,1.6711214,187958.617117117,0,0,0,7149222402491157765,https://www.tiktok.com/amar.pkc/video/7149222402491157765,amar.pkc,1967,https://www.tiktok.com/@amar.pkc/video/7149222402491157765,30-Sep-2022 10:14AM,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,amar.pkc,,,,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,AT,7175.0,116.0,94.0,572000.0,19.0,1700000.0,167800.0,1358.0,10743.0,2778.0,1.0,7175.0,1700000.0,,,
